video_id,text,community_label
Iqr597YtVYU,"""(When election fra*d is revealed), Democrats always use Black America for scapegoat. """,2
t87rqZl5K8g,"Arizona GOP Amplifies Organizer of #StopTheSteal, Asks MAGA Twitter to Risk Their Lives",0
kaf9KZhMGDM,Joe Biden gaffe as he introduces granddaughter as late son Beau | 9News Australia,2
D4gS-KUZzcM,Is your vote safe in 2020?,2
Btwq--Ya6X4,Tony Macaroni EP 2 TRUMP,0
J3p0IMIBPp4,Using Quantum Physics to Prevent Voter Fraud,1
brNelhcbgpc,Democrat votes for Biden 7 times,2
BRraCKsdP5g,Nigel Farage DESTROYS Andrew Neil Trying To Defend Democrat Voter Fraud!,2
EMjuEzNA3fI,PoliticsNation:  Voter 'fraud' caught on tape,2
FpI4eSjA0H4,#CNNTapes: CNN President Jeff Zucker BLASTS Trump & Republicans on 9am Call with Senior Leadership,2
c_-Rvu8jTjk,"Donald J. Trump for President v. Boockvar, et al. 4:20-CV-02078",2
lkPla3uf-FY,Hannity: Far-left Democrats plot their takeover,1
n2uvs7aYPTU,President Trump Latest Phone Interview on Election Fraud,2
LXZLhxEVJic,"Democratic City SLAMMED By Mail in Voter Fraud Charges, Experts Scared This Proves Trump RIGHT",2
tVwEAlBBz9o,Sidney Powell on Alleged Voter Fraud in the 2020 American Presidential Election (Full interview),0
_DociMIGaFs,Thanksgiving address: Trump clashes with reporters over election results,0
2IgWmtom-ic,"Trump Attorney Jordan Sekulow: MI, GA, PA and WI Are Required to Respond to Texas Case by Thursday",2
R9NdeRkcSKU,2020 U.S. Presidential Fraud Election Result,0
uhuXbl5Xq2k,Hey Trump... Break All Their Toys,1
IsDUS0vsnBI,Biden: We Put Together 'The Most Extensive & Inclusive Voter Fraud Organization' In American History,0
1f5EOm4TcD0,US-WAHL – Wird Trump um den Sieg GEBRACHT?,2
zATNfiAsWd0,BREAKING Social Worker Arrested For Voter Fraud.,2
jibADWpVmYc,"Will the future US be Venezuela? Smartmatic's curse of socialism, Consequences of Election Fraud",0
xUCo_mAW7Fs,AG BARR Says DOJ Hasn't Uncovered Widespread Voting Fraud,0
C0AVCDJFQgo,Tom Fitton: Courts hiding from consequences of 'off the rails' election,2
B5H4DKqJzzA,"At Detroit, Patriot speak out of voter fraud situation, Trump vs Biden Election",1
oIHQ_fETJZM,Biden admits to voter fraud,0
x6_ati11sUo,"Jim & Sam - Nick Di Paolo Disputes Covid, Believes Biden Election Fraud (11/19/20)",0
Vt-rjFvpmlI,Biden Taking Big Money For Inauguration,0
Skpa3pyOeIw,Cyber Election Fraud - Lt General Thomas McInerney,2
8_Lx4xtCehw,Attorney Powell on election legal challenges that remain active in several states,2
5aFg9TWQcao,MICHIGAN ELECTION FRAUD LAWSUIT FILED BY SIDNEY POWELL AND LIN WOOD,2
QgDQvnKttnw,"SIDNEY POWELL: ""We've got pictures of the check stubs paid to people to ballot harvest.""",2
9ioGCya1rX8,Qanon ~ Election Fraud Proof,1
p7oH5gtFu-8,"Election, fraud allegations sow distrust in news coverage",0
ImizPZWMOEA,trump monke,0
hAWCNt7Qkcw,"Proof 400,000 Illegal Votes FOUND!!!! Georgia Hearing!",0
aJDro7m-_aA,STOP the STEAL MAGA DC MARCH:  Peaceful Protest !! - Tina Forte,1
cRfF5WePmRo,Trump Attorney Phil Kline: Two Trailers Full of Filled Out Ballots Delivered to Pennsylvania from NY,2
So-bf_y-2yM,Joe Biden admits to organizing voter fraud and for Obama  as well. watch before it gets deleted,0
KXxiI7cPt1Q,Trump maintains baseless claims of voter Fraud,0
r34AIjq1AjA,Brazil's president Jair Bolsonaro says it is not clear Biden won US election,1
GKZYJydyIr4,Stealing Arizona: Crowder Reacts to STUNNING Election Findings | Louder With Crowder,2
1-6xH8Y59xw,Patriots Stand Together for President Trump Part 2 - Your Thoughts?,2
bH34AgTzG_M,29 Hours of Widespread Election Fraud Evidence with Christmas Music,1
41R20Hvwwvg,Democrat's up to their old tricks,2
-tzMzyn4YSc,Mob Boss betrayed Biden; Dominion Voting and Smartmatic: made to steal election | Eye Opener,2
pRcfRM2VMZw,Trump Speech: Declaration of Voter Integrity; Will Trump Declare Martial Law? | Beyond The Noise,2
pXY-uIjnYVY,Lindsey Graham pledges $500K to Trump's legal fund,1
fFuDL3Dn3Bk,What the True Election Numbers look like #ELECTIONINTEGRITY #BiRacialBro #Fraud #Recount,2
YdkplpDAUIA,"Biden insists 'all votes be counted', Trump insists 'all legal votes be counted'",0
XnbGELKvlg0,"Live Q&A: Barr Denies Evidence of Widespread Vote Fraud, Appoints Special Counsel | Crossroads",0
dS4Cuzzh2xE,"“We plan on entering that building right now and legally observing the voting process""",1
VZLnHsA1ZRs,The Kraken - Sidney Powell - Massive 3L3CTION FR@UD - Peter Neffenger -Smartmatic Biden Transition,2
OCFqGpYP2ko,Trump lawyer: Legislators ‘seem very interested’ in evidence at Georgia Senate hearings | NTD,1
L4vppIM2zWI,SIDNEY POWELL: Evidence of FAKE Chinese ballots EMERGE !!,2
qcSIAGeFKx0,Man Claiming to Be Democrat Party Worker BRAGS He Tossed Out THOUSANDS of Trump Ballots on Facebook,0
OUEeAzl9Weo,The Trump Dimension,1
gXZHXbJREYM,Election 2020 CHAOS: Is There Still Hope for Trump? | Glenn TV,2
16SIS28O2sU,"Biden Got 74% of Votes with Dominion, 46% on non-Dominion machines",1
efpYWzOyovE,Arizona Hearing Shows the Breadth and Depth of the Election Fraud | Focus Talk (English VO),0
04N1Rtd1ezM,"Mail Carrier Arrested For Dumping Mail, Including Ballots",2
UMIxMUYWH8Y,Donald Trump REGENERON Retro Ad for the Covid-19 Cure,0
Lg8rsZjm53I,"Mark Levin: ""The Democrat party and the media are destroying this country.""",2
oZf7IASx2mE,Hillary Clinton: Donald Trump Has History of Complaining About Rigging | NBC News,0
xRElIVkfBvY,"America Stands: Election Coverage (Nov. 21, 2020)",0
I2_ws8Pszro,"Election Lawsuits, Biden, Media Bias, EDD Fraud, Vaccines, Walter Williams | Independent Outlook 10",2
A9v9SRpBA0c,Trump Shuts Down Reporter Asking About Voter Fraud Lie | NowThis,0
rPlQCxZVueo,ACLJ Legal Team Ready to Challenge ANY Election Shenanigans,2
5BVaLerVniQ,"Lewandowski: A Woman In PA “Voted In This Election…A Full Nine Days"" After She Passed Away",2
sUyGCDfdFVo,THE LIVING DEAD VOTE IN MICHIGAN,2
RqsuVjeyblI,Election Shenanigans All Around! Dead People Voting? Electronic 'Glitches'?| Louder With Crowder,2
DSOTbeHpBIc,"Faces Of Voter Fraud #1: NY Republican Votes Twice in 2018 Elections, Casts Mail Ballot in Florida",2
aY1y7oPNwts,TRUMP 2020: Democracy in Chaos,1
AP_Y5xdPzko,EXPOSING THE COMMIE DEMOCRATS ELECTION FRAUD,1
PHUZtpAsp6Q,Republicans react to Trump's election fraud claims,0
f8rjsywP3rE,USPS investigating after undelivered mail found Virginia Beach dumpster,2
Ovd8bwM8_Xc,Professor Pasta breaks down “How to fix Elections “,2
fNQAbF33gFM,Joe Biden's Most Awkward Gaffes Of All Time (Part 2),2
jllcZmF8MvI,Mark Levin: How Pennsylvania leaders fixed the system to help Democrats.,2
H-SbJxxwtmw,Kamala Harris our nations first female-minority vice president-elect.,0
R--pUnMzNp8,The True Election Rigging Is BEYOND Mail-In Ballots! It WONT STOP After 2020...They Are TOO POWERFUL,2
e2R0a4UWHjw,"Trump warned us, Biden promised us....voter fraud",2
DGdN4EAoBW8,Chiara Diblasio spills the beans on Biden voter fraud on live tv,2
rXtGItm1bvQ,The Plot to Steal America,0
8VxH129q2SM,How to stop the big steal. Charlie Kirk with Sebastian Gorka on AMERICA First,2
OL_SAilnxtw,US Election Fraud Ft Cynthia McKinney on Afrisynergy News,2
x-dTHd63Vz4,Rudy Lawsuits Fail so Trump Tries Some Arm-Twisting of Michigan State Legislators. It Won't Work,0
08rb0X5ZKKs,Shock video shows what happens after GOP monitors are told to leave.,2
uXdZy2dIB5E,Trump The greatest ever!,0
OZmQ1ZFLphQ,There were 'clearly irregularities' in US election: Rowan Dean,2
cMkqZbP41ns,Philadelphia city officials provide an update on election operations — 11/6/2020,2
2b_mxAcuV0w,Biden makes bad Freudian slip? “Put together extensive voter fraud” -Bribery tapes too?,2
-s2QTA8OURo,'A Fool': MAGA Fans Turn On Barr After Debunking Trump's Fraud | The Beat With Ari Melber | MSNBC,0
aDNUGZFG7P4,2020 ELECTION BIDEN COUNTING FRAUD COMPILATION,2
lSDHOdnIpDo,"South Dakota Gov. Kristi Noem on voter fraud, computer glitches, dead people voting .",2
4JSwereU6gQ,TRUMP: 2.7 MILLION VOTES STOLEN IN DOMINION ELECTION FRAUD,2
lKqJUPwE4wA,BREAKING: USPS Workers Head To Prison For Mail-In Ballot Dumping!,2
1hNsjt9Ln0Y,Leigh Dundas On The Effect Of A 2018 Trump Executive Order On The 2020 Presidential Election,1
Lu6nsMHZAdI,"#45vsTheCrown : Dom_n_on, Technocracy & 17sev_nty5  #StarsRbright",2
furAscw4r1M,"International observers see ""no systemic fraud"" in U.S. election",0
mF8a6NSeKYQ,Voter fraud bombshell 2020 election,2
JfoLzoN5SrY,The REAL Hammer is Donald J. Trump,2
q_fxAluYca8,Voter Fraud Exposed; Program Hacking,2
0Uv4z0JTStU,#StoptheSteal Olympia Sunday Rally - Highlights Part 1,2
C25DAAHZdEw,Pipe burst in Georgia delays vote counting,2
EoV6HGl9tf8,John Zmirak from The Stream & Author Nate Wilson talk Election Fraud & Moving Forward Joyfully,1
QtTtuggV3Ug,"""This Was More Than an Election"" | Robert Kiyosaki",2
kdGTBUOBous,Bill Barr says he’s moving in on election fraud? What’s going on at the FBI #election2020,2
y9owVsHNBIo,Dr.SHIVA SPEECH at US SUPREME COURT - The Real Solution to Stop #ElectionFraud - Part 2 of 3,2
F0F--0tJOco,Fraud or Freedom Reigns   NO MORE!!,2
vdl5eY9e5WE,"Leigh Dundus, the 18th December, and Trump's election fraud Executive Order",2
RvpTKjiU8sY,Sidney Powell Reveals MASSIVE Election Fraud + TRUMP LANDSLIDE 11/19/2020,2
ET44h52e3Ko,"STOP THE STEAL SALSA SONG- BY RUBEN OBED""  Nothings the perfect Crime",1
AUIkvp9cQJs,Former District Attorney Kline Explains The Story Of The Missing Truck Load Of Ballots,2
n4X1WT5IL-s,Election Fraud & The Battle of Athens,2
s5HaLrmaU5g,Fox SHUTS DOWN Trump's Claims Of Voter Fraud,0
WDUV9aVl4Lk,"Philly Trump Supporter Believes People Are Ignoring Fraud ""Just to Get Trump Out""",2
xPePT1R3r9Y,EVEN MORE: Georgia Lawyer Finds Ballots,2
mWsxkzSzKRo,"""Ain't I Right""  American Anti Communist Song",0
-um8yynwvaM,Trump Derangement Syndrome on full display,0
A6n7tMiHo38,MAIN STREAM MEDIA HAS FALSELY ANNOUNCED JOE BIDEN AS ELECTION WINNER AGAINST COURT DECISION!,2
rTrdgy6YPk0,"‘If we are right about fraud, Joe Biden can’t be president’: Donald Trump",2
0imtZ70lYgM,Vo+3R  F&^uD CAUGHT LIVE ON CNN ELECTION NIGHT..THEY FLIPPED THE NUMBERS ON LIVE AIR? CRAZY EVIDENCE,2
CCdpuIB5DvI,The ways they Stole the Election. Phill Kline with Sebastian Gorka,2
wYsejPJEQX8,Bill Barr Orders Investigation Into Substantial Voting Irregularities As Fox News Covers For Biden,2
RIWce3z93Dg,"(Bullhorn) Nick Fuentes Gives a Speech on Day 1 of the #StoptheSteal Rally in Phoenix, AZ",2
RMAP8dSzSFY,#VoterFraud Michigan Rep Cynthia Johnson Now we can finally breath remix 😂😂🤫🤫,2
1r1-SkLnRok,"BREAKING NEWS: VOTER FRAUD DIRECTLY RELATED TO PRESIDENTIAL CANDIDATE IN HOUSTON, TEXAS",2
6I5UpGo_jaU,Man Banned From Twitter For Testifying About Voter Fraud In Arizona!,2
eFTLKWw542g,Billy Joel - We Didn't Start the Fire (Official Video),0
necHCRXxQQI,More Voter Fraud P.A.,2
MgwYC_Lx-yY,Michigan Terrorists Lose as Republicans Rescind Votes Certifying Results,2
WqhhZnfDmx4,Did Biden admit to fraud? Or another elder moment?,0
ho2O1vJrKMM,Trump Campaign Presents Evidence of Election Fraud,2
RKSi3wYfVa8,Dominion IT Technician : Said in 27 hours she was there not 1 vote was for Trump,2
cmeLlC8xIR8,Woman caught stuffing the ballot box in Philadelphia.It is illegal to return other peoples' ballots,2
D7G_yzFpEvE,"#MalkinLive: Voter Fraud here, there, and everywhere!",2
asAr5p1awPs,Joe Biden POTUS!! Election Fraud??,0
sHXCmhP2AGU,TNB REINFORCE EXPOSING ALL INVOLVED WITH SOURCE LIGHTENING BOLTS INTENSITY ⚡❤💥💥💥💥 #SOURCEDIRECTIVES,1
yBNxWF0877w,'Complete media bias' censoring Biden allegations is 'astounding',2
fdtM3s_1DQY,Mail Ballots Found Dumped In Room And Undelivered Sparking Democrat PANIC,2
DZUCZMFhOEo,Ogg discusses charges filed in connection with election-related cases,0
Z6oTEC64BfQ,Democrats cheating in the voting 🗳,0
kBayC-mFOC8,We predicted there would be Election Fraud!,2
RMwLPvuAZpY,What could a voter fraud investigation uncover?,2
ZXhA6r0JP5c,USA election fraud. destroying ballots.,1
3qVUksgpOXE,Ep. 5418 – Jacob Sullum on Trump’s Flimsy Election Fraud Case – 11/18/2020,2
H8wHk9UvZZE,Voter Fraud / Hammer and Scorecard,2
BDSQwjmscEc,Office Team Meeting   Free HD Stock Footage No Copyright,0
Sczvgngklr0,Election Breakdown - OAN - Where Things Stand Now,2
dkOrRnrm1Ww,"Trump Announces He Will INTERVENE In Texas SCOTUS Suit As Several States Vow To JOIN, THIS IS IT",2
WiCaNBRAxQM,How the US counts votes,2
EpXzcm3Orr8,Twitter Suspends Senator Investigating Voter Fraud But Allows Chinese Propaganda,2
k8ZdbkcToS8,Voter Fraud: Scam or Real? Join now and give us your comments in the chat!,1
mnY5AeOBlNs,8 charged in China-run plot; Ex-associate: Biden 'compromised' by China; Voter fraud scheme probed,2
7dgyvCPePf4,"Joe Biden's ""DUMB"" Quote of the Day !! October 28th, 2020",1
TeSiJmLoJd0,Stephen Rips Up The Monologue And Starts Over After Trump's Heartbreaking Thursday Night Lie Fest,0
8JhZH0dh-4c,PA Sec. of State Denies Knowledge of Potential Voter Fraud Incidents from Past Few Days,2
BhCqi04s-NQ,Man Who Called Out Criminal Dems Warn America That Criminals Are Stealing The Election,2
Drg-W_8NYxI,Trump's Voter Fraud Suits Keep Getting Laughed Out Of Court,0
ndVXMwfmxis,~ TSCG ~ Wisconsin Voter Fraud CLEAR (No Contest) ** You Eff'd With Americans **,2
Us-2t4DMqW0,CAMERA #7  VOTER FRAUD PA,2
Pm2k72AnUXU,Catholic — Post-Election Special: Fighting the Fraud,2
kLMYW8jFPHg,Lindsey Graham Chokes Up Talking About Joe Biden,0
IHt6UEc_tQ8,John Eastman Testimony During Georgia Senate Election Hearing,2
IjvDAY4qBrU,LIVE: Senate Committee hearing on election fraud with Rudy Giuliani | Atlanta Georgia | USA,2
g6DUofsx0xQ,Dr. Linda Lee Tarver Testifies At Michigan Election Fraud Hearing *MUST-SEE*,1
d3uXl-jHDZE,Voter Fraud poll worker filling out ballots.,0
bhJTG9XuICM,"As Donald Trump continues rant on voter fraud, Twitter goes on flagging his posts",0
Jq2sP7WO7bQ,❗THE MICHIGAN ELECTION FRAUD EVIDENCE.,2
_e0k7pJDuhI,LEAKED DETROIT VOTER FRAUD - ABSOLUTELY GUTWRENCHING!,2
bTPmB8r1hWI,Election in overtime DNC Mail in Voter issues supreme court challenge 2020,1
zohl7xH2H2k,Rep. Mo Brooks to Stand Up Against Fraudulent Election in US House in January,2
aFM8PYkmUZE,Trump's 136 special powers if state of national emergency declared; Will Julian Assange be pardoned?,2
x2d1bBt7hKA,Trump campaign threatens lawsuit over voter fraud in Nevada,2
RuqAv5M1H0k,Trump repeats baseless election fraud claims as Biden calls for calm,0
CY23gI2E2g0,"【日英対訳】DOJ Not Done Investigating Election Fraud, Spokesperson Says／司法省の報道官が選挙不正の調査は終了していないと語る",3
6DKG78MGbfU,◎ The Coming Fourth Reich (NWO) ◎ Illuminati Freemason Agenda 21 Exposed by Jim Marrs ◎,2
HiYr4u7N2xQ,Trump FIRED By HIS OWN Justice Department,0
aoY-oLDrtk0,STEALING ELECTIONS! - Investigative Reporter Greg Palast!,0
FPS3TKzRwkY,"Media Misreports AG Barr's Comments On FBI Investigation Into Election Fraud, Shows Its Desperation",2
Vq1QvLdznyo,Fact-checking claims about election in Fulton County,0
iMoUZ9Y4JgY,MAGA supporters kick off 18-state bus tour; Georgians drive to 'Stop the Steal' | NTD,2
kkTyJ3igf1Y,Michigan’s Matt Sealy Explains Trump’s Path To Victory,2
tw3UyUrmgJs,MUST WATCH: President Trump plays a DEVASTATING video for Joe Biden in #Pennsylvania!,2
LZ-9R1ElhLo,NBC News Fact Checks Trump's False Election Fraud Claims As Battleground Vote Counts Continue,0
SnG7PRuOJUs,Voter Fraud?,1
oivBlP3fY6s,Homeless People used in Voter Fraud Scheme!,1
u5W0CYHcedg,"Trump-Biden Numbers compared to Bernie Primary, AI software for VBM?, Trump Lawsuits & more!",2
kYIdU5JSkGg,Live Q&A: Duel Electors Cast Votes in Seven States | Crossroads,1
dkgYONUCseg,"Canvassers THREATENED in Michigan, Ballots Counted SECRETLY & ILLICITLY",2
QkKXn9IwQpw,Biden Announced Winner & AOC Makes Lists to Round Up Trump Supporters,2
GWCkrkZVLIE,"Voter Fraud!!!!! Man Gets Angry At Ballot, Flips it off, Then Throws It Away!!! ATLANTA GA",1
ChwTGD6KWHw,Arizona Republicans Call for Decertification of Election Results (Dec. 7) | Epoch Times,2
E_5JZPXpSnI,Donald Trump — a clear and present danger to the Republic.,0
KuqhhrmhfCI,Ex-Trump official shares his prediction if Trump loses 2020,0
aDTkaTK97zU,"Abraham Hicks About Government Control, Election Fraud & Freedom | Law Of Attraction (LOA)",0
hKLI-fE1DyA,Joe Biden In His Own Words,2
C3FVJy3TDEk,Voter Fraud Caught On CNN's LIVE FEED,2
E-eMMFGH49w,YouTube Will Censor Election Fraud Related Content——It’s Something Familiar To Chinese,0
ky-YXvxYbck,From The Programmer's Mouth: How The 2000 Election Was Fixed,2
MrV5txXjuiw,SIDNEY POWELL WEIGHS IN ON 2020 ELECTION FRAUD WITH MARIA BARTIROMO,2
y_cbwGfRRRw,"🔴 Watch LIVE: President Trump Holds Final 2020 Campaign Rally in Grand Rapids, MI  11/2/20",2
ULlW6a4UlAc,IGP3 00091 — Public Service - Stop Voter Fraud,2
0Qu0OrNys64,Sidney Powell Lou Dobbs interview 2020 Election Fraud uncovered,0
sv6RvL-eb8w,Trump Campaign Holds Press Conference in Nevada,1
no8ESSnIXsI,Arizona Hearing Expert breaks down alleged voter fraud,2
A1pds7eJJho,SMOKING GUN   ELECTRONIC VOTE FRAUD CAUGHT LIVE ON CNN! #TheHammer #Scorecard,2
vKhWoGesx5U,IT’S OVER! New Evidence PROVES Ilhan Omar’s Crimes Are Bigger Than ANYBODY Knew!,2
4JjaQ-3masc,BOMBSHELL Hearings in Michigan as Trump Drops MEGATON Lawsuit on Wisconsin!!!,2
4K7rOabIyGc,Legacy Media Lies About Trump Firing Sidney Powell From His Legal Team,2
1tUBi8OE9to,"Bill Binney on Election Fraud, DEWs & Implants",2
bUyrhugJxqU,Georgia is BLOWING UP as MASSIVE Pro-Trump Forces RISE UP Throughout the State!!!,2
D6La8ung97Q,Dominion's hidden ties revealed; Dershowitz on Trump’s legal strategy; GOP continues Hunter probe,0
7eaVeANQghg,CENSORED Hunter Biden Story CHANGED Election Outcome,0
6v1W4Vn4ay8,"""UNBELIEVABLE What's Happened With 2020 Election!"" | Could SCOTUS Get Involved?",2
D95HUz4q_sk,Why did this Michigan county hold off on certifying the vote?,2
O5Kgu8_AYDo,WATCH Barr SCHOOL Blitzer On VOTER FRAUD,2
Ydstp7WzLTQ,Ingraham: Liberal media's effort to elect Biden exposed,1
TvbgHySt2-Q,TRUMP BRINGING AMERICANS TOGETHER IN GA FOR THE FIGHT OF THEIR LIVES,2
MB2l0d3VEGI,Georgia lawmaker scrutinizes Trump campaign list of allegedly illegal voters,0
5nQDWo0vx_A,The Head of Smartmatic Joins The Biden Transition Team,2
7HW2uarQIFM,The Trump Train Anthem   Inspired by The Hunger Games,2
dAI2VXH92Mg,Trump Campaign Still Fighting for Votes in Pennsylvania Courts,0
O0Vr4b5O02c,ELECTION SUPERVISOR: Drops Bombshell on Dominion…They’re TOAST!,1
pBODofqRCns,Decision 2020: Election Law Expert on Voting Fraud,2
p-Su2rtozEY,Video proof of Georgia Election Fraud Will Disturb You. Smoking Gun Georgia Election Fraud,0
wGJsRnD-JXI,'We Should Look at the Votes': Allegations of Election Fraud Popping up Across the Country,2
vbb7OeBYar0,"EN ESPAÑOL Donald Trump muestra las ""pruebas"" del fraude electoral| Gr8",2
8D_pt0KEZrU,"FLORIDA SHERIFF TAMPERS WITH AND TAINTS 500,000 BALLOTS",1
jcjA91ebn90,Christina Bobb: Democrats pulling mafia tactics,2
Fqw1TfnNLrw,GOP Chair FAILED to Attend DOMINION Test,2
o3m5MLcdNpQ,Giuliani & Trump Team Show Video Proof Of Ballot Harvesting In Georgia 🗳,0
Qqv5dmqQg_k,AMAZING! President Trump Multiple FLYOVERS in Marine One in DC for March for Trump/Jericho March,4
aU2ALe9nlJQ,The Deeper Truth - US Election Fraud 2020,0
lY95zxBrIIc,FLASHBACK to 2006: Even CNN reported on sale of vote fraud company Smartmatic,2
JVnUBFSsVos,Diamond and Silk EXPLAIN Election Fraud vs  Voter Fraud,2
Lg4_Qd_rYVc,Sydney Powell’s Intel Source: Fractional Voting Was Used to RIG Michigan,1
3X9l74UTAW4,Lou Dobbs Tonight Talks to RUSS RAMSLAND about Dominion and Smartmatic Voter Fraud,2
RuN0F2i_Yec,Matt Braynard: I have Concrete Proof Of Fraud In The Election,2
eTN--E9wBLk,Vote Switches Broadcasted on ELECTION NIGHT? Submitted to the SC!,2
DdFQIGUg_Qc,Trump’s star voter fraud witness goes viral HUMILIATING herself at “hearing”,0
Pv0ZYFO43Zk,There has been ‘absolutely unequivocal proven fraud’ with suitcases full of ballots,1
78u93MDbRNQ,Live Q&A: Dominion Forensics Report Shows Software Designed to Influence Elections | Crossroads,2
